10,0,0,1,0,1,0,0,0,69,0
18,0,1,0,0,0,0,1,0,176,1
22,0,0,1,0,0,0,0,1,157,0
10,0,1,0,0,1,0,0,0,48,0
16,1,0,0,0,1,0,0,0,74,0
10,1,0,0,0,0,0,0,1,106,0
17,0,0,0,1,0,0,0,1,144,0
16,0,1,0,0,1,0,0,0,186,0
9,1,0,0,0,0,0,0,1,169,0
10,0,0,1,0,0,1,0,0,82,0
13,0,0,1,0,0,0,0,1,46,0
18,1,0,0,0,0,0,1,0,68,1
16,1,0,0,0,0,0,0,1,36,0
16,0,1,0,0,0,0,0,1,162,0
20,1,0,0,0,0,0,0,1,64,1
10,0,1,0,0,0,0,1,0,125,0
23,0,0,0,1,0,0,1,0,3,1
5,1,0,0,0,0,0,0,1,195,1
22,0,0,1,0,0,1,0,0,31,0
14,0,0,1,0,0,0,0,1,75,0
1,0,1,0,0,0,1,0,0,18,0
11,0,0,1,0,0,0,0,1,39,1
2,1,0,0,0,0,0,0,1,14,1
6,0,0,1,0,0,1,0,0,147,1
6,0,0,1,0,0,0,0,1,57,0
11,0,0,1,0,0,0,1,0,38,1
14,1,0,0,0,0,0,0,1,103,1
21,0,1,0,0,1,0,0,0,138,0
15,0,0,1,0,0,0,0,1,145,0
7,0,0,0,1,1,0,0,0,7,0
8,1,0,0,0,0,0,1,0,24,0
6,0,0,1,0,0,0,1,0,67,0
13,0,1,0,0,0,0,0,1,153,1
23,0,0,0,1,0,1,0,0,141,1
15,0,0,1,0,0,0,0,1,195,0
19,0,0,1,0,0,1,0,0,57,0
22,1,0,0,0,0,1,0,0,196,1
1,0,0,1,0,0,1,0,0,18,0
1,0,0,1,0,0,1,0,0,53,0
12,1,0,0,0,0,0,0,1,199,1
21,1,0,0,0,0,0,0,1,107,0
16,0,1,0,0,1,0,0,0,171,0
8,0,0,1,0,0,1,0,0,84,1
15,0,0,1,0,0,0,0,1,29,0
12,0,0,0,1,0,1,0,0,64,1
5,0,1,0,0,0,1,0,0,133,0
12,1,0,0,0,1,0,0,0,73,0
17,0,0,0,1,1,0,0,0,21,1
21,1,0,0,0,0,0,0,1,110,1
23,0,1,0,0,0,0,0,1,184,1
20,1,0,0,0,0,1,0,0,23,1
4,0,0,1,0,1,0,0,0,169,1
23,0,1,0,0,1,0,0,0,11,1
3,0,0,0,1,0,0,0,1,20,1
0,0,0,1,0,0,1,0,0,39,1
0,0,1,0,0,0,0,1,0,71,1
4,0,0,0,1,0,0,0,1,98,1
6,1,0,0,0,1,0,0,0,26,1
5,0,0,0,1,0,0,1,0,182,0
21,0,0,0,1,1,0,0,0,196,1
15,0,0,1,0,0,0,1,0,66,0
17,0,1,0,0,0,1,0,0,19,0
3,0,0,1,0,1,0,0,0,73,0
7,0,1,0,0,0,1,0,0,164,0
15,0,0,1,0,0,0,1,0,171,1
22,0,0,1,0,0,0,0,1,166,1
16,0,0,1,0,0,0,1,0,147,1
23,1,0,0,0,0,1,0,0,92,0
12,0,0,0,1,0,0,0,1,71,1
18,1,0,0,0,1,0,0,0,73,0
0,0,0,1,0,0,1,0,0,163,0
7,0,0,0,1,1,0,0,0,95,0
8,0,0,1,0,1,0,0,0,102,0
10,0,0,0,1,0,0,0,1,38,0
14,0,0,1,0,1,0,0,0,104,0
16,0,1,0,0,0,1,0,0,56,1
20,0,1,0,0,0,0,1,0,26,0
4,0,0,0,1,0,1,0,0,26,0
21,1,0,0,0,0,0,0,1,1,1
10,1,0,0,0,0,0,0,1,198,1
1,1,0,0,0,0,0,0,1,189,0
14,0,0,0,1,1,0,0,0,58,0
4,0,0,1,0,0,0,0,1,195,1
10,1,0,0,0,0,1,0,0,195,0
9,1,0,0,0,0,0,1,0,103,0
13,1,0,0,0,0,0,0,1,82,0
11,1,0,0,0,1,0,0,0,39,1
4,0,0,0,1,0,1,0,0,168,0
9,1,0,0,0,0,1,0,0,51,0
4,0,1,0,0,0,1,0,0,172,0
21,1,0,0,0,1,0,0,0,189,1
21,0,0,0,1,1,0,0,0,93,1
0,1,0,0,0,1,0,0,0,145,1
19,1,0,0,0,1,0,0,0,175,0
3,0,1,0,0,0,0,1,0,182,0
22,0,0,0,1,0,0,0,1,180,0
15,0,0,0,1,0,1,0,0,62,0
10,0,0,0,1,1,0,0,0,183,1
16,0,0,0,1,1,0,0,0,127,0
20,0,0,0,1,0,0,0,1,183,1
22,0,0,1,0,1,0,0,0,161,0
9,0,1,0,0,0,0,1,0,180,0
12,0,1,0,0,0,0,1,0,72,0
5,1,0,0,0,0,1,0,0,163,1
14,0,1,0,0,0,0,0,1,153,0
14,0,1,0,0,0,1,0,0,139,1
4,0,0,0,1,0,0,1,0,67,1
16,1,0,0,0,0,0,0,1,48,1
16,0,0,1,0,1,0,0,0,162,0
17,0,0,0,1,1,0,0,0,168,1
4,0,0,1,0,1,0,0,0,143,1
3,0,0,1,0,0,0,1,0,56,0
16,1,0,0,0,1,0,0,0,167,1
15,0,0,0,1,1,0,0,0,40,0
21,0,0,0,1,0,0,0,1,153,0
20,0,0,1,0,0,1,0,0,168,0
1,1,0,0,0,0,0,1,0,0,0
11,0,0,0,1,0,1,0,0,121,1
22,0,0,0,1,0,0,0,1,40,1
9,0,1,0,0,0,0,1,0,56,1
20,1,0,0,0,0,0,0,1,64,0
10,1,0,0,0,0,0,1,0,77,1
8,0,0,0,1,0,0,1,0,14,1
20,0,0,0,1,0,0,1,0,9,0
3,0,1,0,0,0,0,1,0,25,0
12,0,1,0,0,0,1,0,0,189,0
19,0,0,1,0,0,0,0,1,72,1
16,0,0,1,0,0,0,1,0,192,1
5,0,0,0,1,0,0,0,1,124,1
18,0,0,0,1,1,0,0,0,46,1
18,0,0,0,1,1,0,0,0,119,0
5,0,0,1,0,0,0,0,1,36,1
13,0,0,1,0,0,0,0,1,197,0
10,0,0,1,0,0,0,1,0,140,1
20,1,0,0,0,0,0,0,1,36,1
9,0,0,1,0,0,0,1,0,32,0
1,0,0,0,1,0,1,0,0,38,1
18,0,1,0,0,0,0,0,1,78,1
4,0,1,0,0,0,0,0,1,8,1
6,0,0,0,1,0,0,1,0,151,0
5,1,0,0,0,0,0,0,1,39,1
16,1,0,0,0,0,1,0,0,147,0
6,0,0,1,0,0,0,0,1,67,1
20,0,0,0,1,0,0,1,0,143,1
17,0,0,1,0,0,0,0,1,118,0
8,0,0,0,1,0,1,0,0,29,0
9,0,0,0,1,0,0,1,0,114,0
0,1,0,0,0,0,1,0,0,181,0
16,0,1,0,0,0,1,0,0,114,0
0,0,0,1,0,1,0,0,0,133,1
10,1,0,0,0,0,0,0,1,94,1
20,1,0,0,0,0,1,0,0,58,1
13,0,0,0,1,0,0,0,1,162,1
4,0,0,0,1,0,0,1,0,70,1
11,0,0,0,1,0,0,0,1,48,0
3,0,0,1,0,0,0,1,0,159,0
15,0,0,0,1,0,1,0,0,110,0
9,0,0,0,1,1,0,0,0,19,0
22,1,0,0,0,1,0,0,0,94,0
15,0,0,1,0,0,0,1,0,191,1
4,0,1,0,0,0,0,1,0,176,0
16,0,0,0,1,0,1,0,0,188,1
4,0,1,0,0,0,0,1,0,96,1
22,0,0,0,1,0,0,1,0,37,0
7,0,0,0,1,0,0,0,1,109,1
16,1,0,0,0,0,1,0,0,133,0
7,1,0,0,0,0,0,1,0,10,1
0,0,0,0,1,1,0,0,0,117,1
12,0,0,1,0,0,0,0,1,89,1
8,0,0,0,1,0,0,0,1,109,1
11,1,0,0,0,1,0,0,0,183,1
22,0,0,0,1,0,0,1,0,95,0
3,0,0,0,1,0,0,0,1,169,0
18,0,0,0,1,1,0,0,0,132,0
8,0,0,0,1,1,0,0,0,7,0
10,0,0,0,1,1,0,0,0,124,1
15,0,0,0,1,1,0,0,0,146,0
8,0,0,0,1,0,1,0,0,133,1
20,0,0,1,0,1,0,0,0,49,0
18,0,0,1,0,0,1,0,0,86,0
23,0,0,0,1,0,1,0,0,161,0
13,0,0,0,1,1,0,0,0,56,1
7,0,0,1,0,0,0,0,1,140,0
2,1,0,0,0,0,0,1,0,4,1
5,1,0,0,0,0,0,0,1,141,1
9,0,0,1,0,1,0,0,0,30,0
13,0,0,0,1,1,0,0,0,199,0
14,1,0,0,0,1,0,0,0,153,0
22,0,1,0,0,1,0,0,0,166,1
0,1,0,0,0,0,0,0,1,195,1
19,0,0,0,1,0,0,0,1,90,0
1,0,0,1,0,0,1,0,0,33,1
3,0,0,0,1,0,0,1,0,70,1
14,0,1,0,0,1,0,0,0,141,1
3,0,0,0,1,1,0,0,0,195,1
19,1,0,0,0,0,0,1,0,180,1
2,0,0,1,0,0,0,1,0,89,1
18,0,0,0,1,1,0,0,0,162,0
17,0,0,1,0,0,1,0,0,3,0
12,0,1,0,0,0,0,1,0,184,0
19,0,0,1,0,0,1,0,0,104,1
6,0,1,0,0,0,0,1,0,139,1
22,0,0,0,1,1,0,0,0,115,1
7,0,0,1,0,0,0,1,0,21,0
17,1,0,0,0,0,0,0,1,19,0
6,1,0,0,0,1,0,0,0,194,0
18,0,0,1,0,1,0,0,0,7,0
15,1,0,0,0,1,0,0,0,75,1
21,0,1,0,0,1,0,0,0,64,1
1,0,0,0,1,0,0,1,0,139,0
22,0,1,0,0,1,0,0,0,59,1
0,1,0,0,0,0,1,0,0,128,0
18,1,0,0,0,1,0,0,0,119,1
6,0,1,0,0,0,0,1,0,101,1
21,1,0,0,0,0,0,1,0,63,0
19,0,0,0,1,1,0,0,0,29,0
3,1,0,0,0,1,0,0,0,113,1
18,0,0,0,1,0,0,1,0,75,0
13,0,0,0,1,0,0,1,0,131,0
4,0,0,1,0,0,0,0,1,134,0
18,0,0,0,1,0,0,1,0,8,0
18,1,0,0,0,1,0,0,0,17,1
9,1,0,0,0,0,0,0,1,139,0
20,0,0,0,1,1,0,0,0,78,0
8,0,0,0,1,0,0,0,1,89,1
4,0,0,1,0,0,0,0,1,90,1
4,0,0,1,0,0,0,0,1,129,1
12,1,0,0,0,0,0,1,0,123,0
14,0,1,0,0,0,0,1,0,37,1
9,0,1,0,0,0,0,0,1,24,0
2,1,0,0,0,0,1,0,0,87,0
14,0,1,0,0,0,1,0,0,98,0
5,0,1,0,0,1,0,0,0,81,1
8,0,0,1,0,0,0,1,0,88,1
9,0,0,1,0,1,0,0,0,119,0
8,1,0,0,0,1,0,0,0,11,1
21,1,0,0,0,0,0,1,0,13,1
23,0,0,1,0,0,1,0,0,157,0
13,0,0,0,1,0,0,0,1,18,0
23,0,1,0,0,0,0,1,0,169,0
4,1,0,0,0,1,0,0,0,99,0
4,0,0,0,1,0,1,0,0,58,0
22,0,0,0,1,1,0,0,0,141,1
9,0,0,1,0,0,0,1,0,48,1
17,0,1,0,0,1,0,0,0,26,0
5,1,0,0,0,0,1,0,0,82,0
15,0,0,0,1,0,0,1,0,131,0
17,0,0,1,0,1,0,0,0,34,1
2,1,0,0,0,0,0,0,1,109,1
6,0,0,1,0,0,0,0,1,94,0
2,0,1,0,0,0,0,1,0,196,1
9,0,0,0,1,1,0,0,0,191,0
13,0,0,0,1,1,0,0,0,132,1
17,1,0,0,0,0,0,1,0,49,0
22,0,0,0,1,0,1,0,0,137,1
19,1,0,0,0,0,1,0,0,154,0
11,0,0,1,0,0,1,0,0,52,1
22,0,1,0,0,0,1,0,0,135,1
2,1,0,0,0,0,0,1,0,26,1
13,0,1,0,0,0,0,1,0,22,1
18,1,0,0,0,0,0,0,1,92,1
2,0,0,1,0,1,0,0,0,113,1
15,0,0,1,0,0,0,0,1,135,1
16,0,0,0,1,0,0,0,1,143,0
6,0,0,1,0,0,1,0,0,36,1
14,0,0,1,0,0,0,0,1,4,1
9,0,0,0,1,0,0,0,1,24,0
8,0,1,0,0,0,1,0,0,52,1
16,0,0,1,0,0,0,1,0,125,0
15,0,0,0,1,0,0,1,0,184,0
7,1,0,0,0,0,0,1,0,51,0
22,0,1,0,0,0,0,0,1,131,1
1,0,0,0,1,0,0,1,0,56,1
12,0,1,0,0,0,1,0,0,36,1
23,0,0,0,1,0,0,0,1,18,1
16,0,0,1,0,0,0,1,0,180,0
21,0,0,1,0,0,0,0,1,107,0
12,1,0,0,0,0,0,1,0,172,0
5,0,0,1,0,0,0,1,0,16,1
7,1,0,0,0,0,1,0,0,199,0
11,0,1,0,0,0,0,1,0,99,1
13,0,0,0,1,0,0,1,0,137,0
15,0,0,0,1,1,0,0,0,128,0
15,0,0,0,1,0,0,0,1,177,1
2,0,1,0,0,0,0,1,0,26,0
20,0,1,0,0,1,0,0,0,160,0
5,1,0,0,0,0,1,0,0,142,0
12,1,0,0,0,1,0,0,0,119,0
12,0,1,0,0,0,1,0,0,12,1
15,1,0,0,0,1,0,0,0,150,0
20,1,0,0,0,0,0,1,0,197,0
5,0,0,1,0,0,0,1,0,130,1
11,0,1,0,0,1,0,0,0,61,1
14,0,1,0,0,0,0,0,1,197,0
14,0,1,0,0,0,1,0,0,16,1
0,0,1,0,0,1,0,0,0,149,0
4,0,1,0,0,0,0,1,0,12,0
10,0,1,0,0,0,1,0,0,183,0
17,0,1,0,0,1,0,0,0,104,0
18,0,0,1,0,0,0,0,1,197,0
9,0,0,0,1,0,0,0,1,149,0
0,0,0,0,1,0,0,1,0,22,0
15,0,0,1,0,0,1,0,0,107,0
20,0,0,0,1,1,0,0,0,28,1
23,0,0,0,1,1,0,0,0,198,1
13,0,0,1,0,0,1,0,0,17,1
0,0,0,0,1,0,0,1,0,180,1
12,0,0,0,1,0,0,1,0,160,1
6,0,0,1,0,1,0,0,0,75,1
16,0,0,0,1,0,0,0,1,120,1
13,0,0,0,1,0,1,0,0,107,1
16,0,1,0,0,0,0,0,1,12,1
9,1,0,0,0,0,0,1,0,74,1
15,0,1,0,0,0,1,0,0,101,1
12,0,0,1,0,0,1,0,0,103,1
2,1,0,0,0,0,0,1,0,128,0
15,0,0,1,0,0,0,0,1,190,0
22,1,0,0,0,0,0,0,1,15,1
11,1,0,0,0,0,0,0,1,102,1
16,1,0,0,0,1,0,0,0,47,1
10,1,0,0,0,0,1,0,0,43,0
13,0,1,0,0,1,0,0,0,116,0
4,0,0,0,1,0,0,1,0,74,0
5,0,0,1,0,0,0,1,0,130,0
15,0,0,1,0,1,0,0,0,124,1
11,0,0,1,0,0,0,0,1,101,0
11,0,0,0,1,0,1,0,0,60,0
0,0,0,1,0,1,0,0,0,144,1
21,0,1,0,0,1,0,0,0,60,0
8,0,1,0,0,1,0,0,0,7,0
22,0,0,1,0,0,0,0,1,183,0
20,0,1,0,0,1,0,0,0,26,0
2,1,0,0,0,1,0,0,0,155,1
19,0,1,0,0,0,1,0,0,70,1
16,0,1,0,0,0,1,0,0,10,0
10,1,0,0,0,0,1,0,0,163,1
9,0,0,1,0,0,1,0,0,119,1
12,0,0,1,0,0,1,0,0,168,1
7,0,0,0,1,1,0,0,0,176,0
5,1,0,0,0,0,0,1,0,102,1
10,1,0,0,0,0,1,0,0,83,1
4,0,0,1,0,1,0,0,0,64,0
11,0,0,1,0,0,1,0,0,64,0
0,0,1,0,0,0,1,0,0,80,0
22,0,0,0,1,0,0,1,0,122,0
12,1,0,0,0,0,1,0,0,137,0
12,0,0,0,1,0,0,1,0,38,1
13,1,0,0,0,0,1,0,0,145,1
1,0,0,1,0,0,0,0,1,180,1
5,1,0,0,0,0,0,0,1,144,1
5,0,0,0,1,0,1,0,0,178,1
22,0,0,0,1,0,0,1,0,30,1
9,0,0,0,1,0,0,0,1,108,0
20,0,0,1,0,1,0,0,0,111,1
6,0,0,1,0,0,0,0,1,90,1
8,0,0,0,1,0,0,1,0,137,0
18,0,0,1,0,0,0,1,0,38,0
23,0,0,0,1,0,0,0,1,106,1
10,0,0,1,0,0,0,0,1,143,1
9,0,1,0,0,0,1,0,0,96,0
1,0,0,0,1,0,0,0,1,146,0
2,0,0,1,0,0,0,0,1,44,1
16,0,1,0,0,0,1,0,0,139,1
22,0,1,0,0,0,0,0,1,21,0
7,0,0,1,0,0,0,1,0,192,0
15,0,0,0,1,0,0,0,1,166,0
2,0,0,0,1,0,1,0,0,163,0
21,0,0,1,0,0,1,0,0,53,1
16,0,0,0,1,0,0,1,0,68,0
14,1,0,0,0,1,0,0,0,136,0
8,0,1,0,0,0,0,1,0,96,0
16,1,0,0,0,0,0,0,1,108,0
9,0,1,0,0,1,0,0,0,123,1
4,0,1,0,0,1,0,0,0,93,1
1,0,0,0,1,0,1,0,0,57,1
14,0,0,0,1,0,0,0,1,63,1
22,0,0,0,1,0,0,1,0,161,0
1,1,0,0,0,0,0,0,1,17,0
5,0,0,1,0,0,1,0,0,128,1
3,1,0,0,0,0,0,0,1,108,1
8,0,1,0,0,0,0,1,0,29,0
7,0,0,0,1,1,0,0,0,191,1
19,1,0,0,0,0,0,0,1,102,0
9,0,0,1,0,0,0,0,1,76,1
18,0,1,0,0,0,0,0,1,181,1
15,0,0,0,1,0,0,1,0,120,1
2,0,0,1,0,1,0,0,0,49,0
10,0,1,0,0,0,1,0,0,98,1
5,0,1,0,0,0,0,1,0,8,0
6,0,0,0,1,0,1,0,0,35,0
3,0,0,0,1,0,1,0,0,93,0
14,0,0,0,1,0,1,0,0,75,0
1,0,0,0,1,0,1,0,0,0,0
4,0,1,0,0,1,0,0,0,24,0
15,0,0,0,1,0,0,1,0,108,1
19,0,0,1,0,0,0,0,1,68,0
8,0,0,1,0,1,0,0,0,161,1
21,0,1,0,0,0,1,0,0,9,1
19,1,0,0,0,0,0,0,1,168,1
23,0,0,1,0,0,0,1,0,141,0
16,1,0,0,0,0,0,1,0,133,0
10,1,0,0,0,0,0,1,0,72,1
16,0,0,0,1,0,0,1,0,25,1
10,0,0,1,0,0,0,0,1,40,0
21,1,0,0,0,0,0,0,1,144,1
11,0,0,0,1,1,0,0,0,36,0
11,0,0,0,1,0,1,0,0,154,0
10,0,1,0,0,0,0,0,1,105,0
12,0,0,1,0,0,1,0,0,8,1
4,0,0,1,0,1,0,0,0,51,0
15,1,0,0,0,0,0,0,1,32,0
22,0,0,0,1,0,0,1,0,16,1
10,0,1,0,0,0,0,0,1,68,1
3,0,0,1,0,0,0,0,1,167,1
5,0,1,0,0,0,1,0,0,88,0
8,0,0,0,1,0,1,0,0,125,0
21,0,1,0,0,0,0,0,1,169,0
7,0,0,1,0,0,0,0,1,190,1
14,0,1,0,0,0,0,1,0,114,1
5,0,0,1,0,1,0,0,0,144,1
1,0,0,0,1,0,0,1,0,139,1
1,0,0,0,1,0,0,0,1,162,1
6,0,0,0,1,1,0,0,0,179,1
8,0,0,0,1,1,0,0,0,179,0
21,1,0,0,0,1,0,0,0,190,0
6,1,0,0,0,1,0,0,0,183,1
0,1,0,0,0,0,0,1,0,33,0
4,0,0,0,1,1,0,0,0,3,1
15,0,0,0,1,0,1,0,0,67,0
13,1,0,0,0,0,1,0,0,196,0
5,0,0,0,1,0,0,1,0,171,0
6,0,1,0,0,0,1,0,0,1,0
20,0,0,1,0,1,0,0,0,37,0
6,1,0,0,0,0,1,0,0,169,0
17,1,0,0,0,0,0,1,0,34,0
20,0,0,1,0,0,1,0,0,81,1
23,0,1,0,0,0,0,1,0,53,0
9,0,0,0,1,1,0,0,0,149,1
23,1,0,0,0,1,0,0,0,5,0
5,0,1,0,0,0,0,0,1,123,1
17,1,0,0,0,0,0,0,1,57,0
11,0,0,1,0,0,0,0,1,17,0
12,0,0,1,0,1,0,0,0,87,1
5,0,0,0,1,0,0,1,0,135,1
3,0,0,1,0,0,1,0,0,170,1
5,0,0,0,1,0,1,0,0,72,0
10,0,0,0,1,1,0,0,0,113,0
17,1,0,0,0,0,0,0,1,45,1
13,0,0,0,1,0,0,0,1,2,1
0,0,1,0,0,0,0,1,0,70,1
14,1,0,0,0,0,0,0,1,35,0
12,0,1,0,0,0,0,1,0,125,1
7,0,1,0,0,0,0,0,1,111,0
11,0,0,1,0,0,1,0,0,28,0
20,0,0,1,0,0,0,1,0,135,0
21,0,1,0,0,0,0,0,1,86,1
7,1,0,0,0,0,0,0,1,123,1
9,1,0,0,0,1,0,0,0,89,1
11,0,0,1,0,1,0,0,0,110,1
1,0,0,0,1,0,0,0,1,124,0
14,0,0,0,1,0,0,1,0,133,0
18,0,0,1,0,0,0,0,1,180,1
7,1,0,0,0,0,1,0,0,154,1
20,1,0,0,0,0,0,0,1,186,1
21,0,0,1,0,0,0,1,0,45,1
22,1,0,0,0,0,0,1,0,140,1
20,0,0,0,1,0,1,0,0,60,1
4,0,0,0,1,1,0,0,0,117,0
23,0,0,1,0,0,0,1,0,59,0
10,0,0,1,0,0,0,0,1,175,0
1,1,0,0,0,0,1,0,0,93,0
14,0,0,1,0,0,0,0,1,70,0
13,0,0,1,0,1,0,0,0,20,1
13,0,0,0,1,0,1,0,0,17,1
11,1,0,0,0,0,0,1,0,112,1
2,0,0,1,0,0,0,0,1,89,1
20,0,1,0,0,1,0,0,0,83,1
8,0,0,1,0,0,0,0,1,48,0
3,0,0,1,0,0,0,1,0,130,1
