86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.6
92,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,6.3
102,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6
108,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.4
111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.2
87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9
93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5
106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0
93,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6.1
119,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6.3
105,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5.6
114,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6.5
96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7
112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
103,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6.3
104,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,5.6
109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3
132,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4
100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
106,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0
105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7
95,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7.0
134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9
92,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.8
94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.0
108,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6.3
81,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.2
95,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.9
112,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,7.0
110,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8
109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
107,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.8
110,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1
118,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
109,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1
96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5
100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.7
98,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9
119,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3
118,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6.2
121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0
102,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.5
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4
94,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.1
90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1
86,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.4
101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1
106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7
97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
92,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4
92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.7
99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.5
122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9
94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6
112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7
124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
97,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.6
118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
122,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3
92,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.9
89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7
150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.9
109,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.7
117,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3
122,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.9
99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
150,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.1
93,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6.3
103,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.8
92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.2
95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0
95,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.0
98,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3
108,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6.5
139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.7
92,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.9
93,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.9
91,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1
99,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,7.4
101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
96,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5.4
84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6
119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8
103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.6
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6
106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
135,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7.1
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
90,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.7
90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.6
91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.2
101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3
99,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,6.9
106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2
113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.1
101,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.4
98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.2
98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.2
107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5
99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.6
97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3
84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
107,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6.9
107,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.8
115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6
91,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.8
129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8
96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4
87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6
103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6
107,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.2
93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1
97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4
106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3
83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4
97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.1
99,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.2
90,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0
95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
93,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.2
103,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4
107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4
140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3
96,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.3
91,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7.1
93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9
107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.1
120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4
89,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5.7
102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1
121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
90,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0
112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.4
86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4
99,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.4
109,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.8
98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8
94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
93,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.2
94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
86,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0
104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3
98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4
139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9
112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
108,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2
100,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.2
80,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.6
94,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.7
107,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,6.5
85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8
86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.7
89,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6.4
95,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4
90,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.5
146,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.5
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
83,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.9
91,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.6
98,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0
97,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8
99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5
150,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.4
108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5
153,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8.4
100,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5
85,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.8
92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6
105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5
103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6
96,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.9
83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7
107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3
98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7
97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0
114,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,7.1
104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3
98,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.3
98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2
104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2
98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
95,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.8
92,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5.9
86,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6
100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8
92,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1
81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6
112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7
90,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5.7
86,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.2
92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.8
95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8
100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.4
102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
89,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.8
113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
95,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.4
93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
102,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.0
100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3
90,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.3
90,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4.3
95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1
94,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.1
110,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6.4
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5
95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8
104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6
90,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.6
79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.3
111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5
100,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.0
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1
78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.6
93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6
97,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.9
93,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.2
89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0
